ambient,coolant,u_d,u_q,motor_speed,torque,i_d,i_q,pm,stator_yoke,stator_tooth,stator_winding,timestamp,failure
30.495128632644757,34.407597227091195,283.3097809122246,-238.35245367634735,1417.8890017534168,159.787909839347,-178.19859830486502,112.79702546396402,128.98021507548492,62.47022593634339,85.66215607772615,111.58192569389465,17,0
28.638900372842315,26.048431828345116,59.4429062011443,96.82424182521669,35.62346620655976,121.52815652307649,-11.435864349623245,30.863163362773577,98.52922745917809,29.639629578034842,116.33485596491956,147.44631339749225,18,0
25.824582803960837,35.61268207614522,-154.97176074520922,-125.25085483796553,3263.88843111238,63.418297990697916,-95.12732384415945,122.10474986522308,100.28672678695408,73.94395402409901,50.372585754880554,65.04241892444824,19,0
32.23705789444759,30.622597671703844,-103.40698204701428,270.8317310402866,446.2372862156112,71.25859206621419,-166.1526459060964,-32.33790313174262,35.653808540823206,140.51326841734493,159.614917786339,45.86632801237273,20,0
22.789877213040835,21.711201490318896,-108.09844602481974,-38.36363274461718,3981.9223916870355,146.30147393327212,-14.045136798813786,-85.0306588113821,31.66147195219346,52.93250658354145,67.87264654031674,187.66463852864234,21,0
25.842892970704362,74.55824878436297,-104.10340340204905,-42.38110776649381,3091.8339676447263,110.01186302457637,-131.4525235717725,-106.06523644645249,171.8189334123233,37.85642423758152,130.70442258048357,87.1871728632473,22,0
27.327236865873836,20.49338788333349,103.7785038670894,106.84770611455878,2320.040070426058,133.67020813426305,-96.71028724391655,-147.32761957072114,93.55737576824515,77.78276949043084,181.8920067784805,36.21077620518311,23,0
29.12139968434072,64.16492866022512,18.484756854249724,160.54113738371376,618.4256709663898,31.663664215037656,2.803491804030358,-185.28139109041666,29.722888347938373,130.25400202828786,26.945409520247846,168.8803807291136,24,0
35.70351922786027,29.12887321517099,-68.74549314801342,-14.664757124918083,2061.5718855729883,157.39533444568372,189.48359197312857,-178.74039372663816,139.34976935557737,105.10040823933063,89.75610973149304,130.35750881736388,25,0
23.993475643167194,74.733777319976,-210.54613876277006,-171.59945897296552,1044.4349634312355,64.07826378300695,73.70200272142233,-91.60046914687432,142.9944320866944,79.7942470648697,44.285196742514344,126.55089598822514,26,0
30.284688768272233,73.56775637539315,-286.71650223471244,163.98518563537294,1009.2900981722779,123.97225343153467,-88.1512807372701,-88.634962262172,60.93926446322142,178.9313164280853,183.5583878639427,43.87030198375312,27,0
31.848291377240848,59.23406878215544,-168.69919344738443,-107.78923507582346,3318.1169975299417,22.93596504840174,-47.03757896984939,-47.28618838671571,93.92952616203232,104.34038555220855,84.81394001007637,156.328017213703,28,0
20.929008254399953,60.33404898803631,-235.51715761879126,-194.93353842368543,1522.5776958377387,64.2840482313934,-37.546739071609096,36.64694849580221,123.2163323367267,101.90840068958643,58.40136679960116,56.65183646586365,29,0
32.150897038028766,20.320348518181312,171.26701851134362,78.98411395500796,1802.8952135632164,129.77345861332836,-138.54495066224914,103.71981405282429,127.33071778321299,25.698216394176434,141.76578362355315,27.575929050928515,30,0
23.41048247374583,79.09229396681613,-232.50122531166878,-245.72779980578974,3371.858951120473,54.841226458050116,-135.7383244561277,-120.9179967764971,112.00078866814586,135.08170968426862,117.77470173661541,48.99053190704912,31,0
21.30103185970559,72.66995621454886,134.53694238410168,282.8116050516329,351.1625028753702,176.06243934996343,-140.6421106050542,103.69927063959568,85.55536299309847,102.68207921022238,167.04860271342164,146.10289465067206,32,0
38.977710745066666,73.70637354380551,-68.6047861343504,79.43835864728214,2378.471412364198,132.24567988868407,8.665655094766748,-144.4041888834529,32.38761091710607,46.113884984970234,155.55226857011218,162.4105435586109,33,1
39.31264066149119,59.554672223052314,-255.97296615373443,291.53731255305354,2312.862725492151,174.05567865935913,69.67443469588329,195.47744827594926,24.01105074246457,63.873052761077275,195.44057353151015,64.38708272675575,34,1
36.167946962329225,40.68721571927219,187.63802965895144,-96.66394591281838,1700.8582770667008,79.07814045022414,36.28827384433063,-85.98648676695464,102.71625285413495,56.42547172118068,36.29581529585966,76.70706751361827,35,0
26.092275383467413,73.61891894542885,47.77834214196798,282.72309671423875,3319.0985656963717,6.797028524935,191.10687418133938,134.9340058816597,56.529680053124274,41.97767976662282,34.44909830417244,49.292477317888306,36,0
21.95344228012768,37.491015689071546,-158.54309228185616,-212.66265136282584,3771.5602453427705,115.22799267102056,-149.65017109693926,-123.81366884433866,188.92799216027478,98.39744605978167,183.3249257322892,101.49577357095441,37,0
33.684660530243136,53.76269260053217,236.8087045996008,-275.58313659178293,1861.343447654443,67.83870054507446,194.58976252110205,180.25711217490266,135.27506319162347,85.39166988609131,192.03180030793274,59.61029087253308,38,0
28.803049874792027,25.983858340632942,-272.8450116776691,-280.20956372723845,1824.5882039935989,89.63767518447065,-13.330426444843226,130.65071408488478,125.39146118909854,84.82214811365482,93.19418226832373,197.13909495246503,39,0
22.440764696895577,75.317337807965,-178.90823508134224,-21.07777764046375,2008.254918682979,136.22204278454976,-112.54688488914493,-56.24429578118634,93.17933342508799,65.27507023609371,102.05656934115126,158.05292262798005,40,0
29.903538202225405,28.446227466272802,151.2281566835166,-250.19748151284313,2892.496123332246,140.13293341417435,177.31233040230285,-31.411309562058193,79.31454668175931,98.55677603366134,86.36569146900045,127.48052925819479,41,0
20.687770422304368,33.49380834382444,125.62675818593351,7.300730500561031,2672.2411627958495,5.511282973163079,-12.554675942162959,-198.46480259080957,52.365433860288334,118.55414075559395,159.983637514395,149.83886910519786,42,0
38.186408041575646,53.4880494876929,-126.43698376531319,-103.4996978946597,891.3397968275483,153.8605345679227,-61.06121791579184,-99.42710227481366,30.82575528328249,130.07031890956966,158.74159137983057,50.04371277697801,43,0
25.17559963200034,65.8455800127789,-262.7850747883301,-98.62260451553064,255.58139439737326,98.70378299121579,-114.47595847281735,-84.28141761921938,134.20957559706403,59.56862073937439,59.67553907141364,153.84843107272982,44,0
33.25044568707964,57.16107835617794,214.84684333496625,81.36539792710187,3797.0165192671575,111.33975466490999,-92.84981955367914,-18.904520416028618,160.2560812024171,151.01181120173706,89.1009433753913,82.34025690594225,45,0
26.23422152178822,33.92803476800937,-111.78141715805845,-202.1411963090279,1044.2790389348172,59.59883703797051,191.6878040908877,-144.3800744019333,174.39727995700483,24.86523282130621,58.238601866607596,104.51895823172926,46,0
30.401360423556216,20.05658255164942,-182.57195104304088,159.93202220383864,2554.386738762367,84.1667572001162,-78.41062403809028,-8.493244751100264,150.37540966136297,155.0792419938845,28.392346101268007,179.3506028304351,47,0
30.934205586865595,65.42903481844635,9.637093416586254,49.21855186718085,3313.7520109748893,142.07502679586634,191.12236950384204,67.38739416770085,181.45115874167575,70.93416814377375,30.101863531507185,189.95789158176282,48,0
23.69708911051054,79.11243955466563,246.13631956946836,248.9667773085066,1201.1070021887451,155.3427605888517,-67.91400535516513,-51.48708074267262,196.90517206395424,86.60015522454691,46.42816237767863,158.34131479139697,49,1
39.39169255529117,68.59478721836543,-273.8720532939748,-81.09560773948596,2541.733654627715,77.42123623359561,-107.43261376457522,-107.1218897737896,193.10023422450007,124.52803944990653,25.37876633194498,158.1657858760739,50,0
35.502656467222295,47.61239708939692,159.48245281853264,289.62899524027534,431.60096459689964,138.22350653026604,-126.65432683926107,19.086594781557892,126.60145101965763,129.8812508679333,96.1715371297348,154.01598885901953,51,0
38.78997883128378,74.22603568394639,43.48393676322536,45.496588028413896,3879.725777502643,51.60870033768761,-35.25819789040119,-188.3984388158892,60.356000585305374,95.80783834449576,31.523511866713545,132.75068097950162,52,0
37.89654700855297,44.590860387101,-44.73053006890984,284.0411737125203,232.6331002025035,166.40453303550305,-105.27742058598912,-63.6650196894208,39.1439778453791,188.8218105289943,172.53405049249633,55.198683486539636,53,1
31.957999576221702,51.496045054608054,146.44826646303602,-283.7636075717308,1752.6986953639052,121.96284778147306,78.77518553082126,11.036097163205625,198.90649965915537,174.49857623777322,148.17475593142683,125.91668016102541,54,0
38.437484700462335,48.627786043741,279.4946546649794,136.78579344743275,2147.276968240093,155.037303213379,-104.09130585440862,-65.66287352059103,75.51024165840047,60.506580582521416,161.0557117729919,30.186799689169426,55,0
21.76985004103839,46.857432359931494,-162.47627330238538,189.97291457564177,3161.927114653456,95.43097046356948,134.15873799914766,-61.82742956098889,26.11479066588501,126.00383491411553,131.1464212741044,25.52723393958674,56,0
23.919657248382904,66.51144615763434,-213.81158095672822,-268.09602799410743,484.51406828968493,45.821856996391055,133.60450339526676,139.3186650548813,90.38829735339452,149.77730133317667,139.4979197313753,170.83921507661702,57,0
20.90454577821076,51.60613443616952,247.72904713361822,47.38179840974743,1763.2318954207062,85.84622266272879,-85.78945038077354,173.59671487806582,154.65795234512066,59.04984484579085,40.41380608008312,117.29602680860106,58,0
26.506606615265287,39.00302732151296,101.37184647438221,181.165376153669,1198.8462781738094,76.29707889566416,101.41605219473189,130.95705893946348,180.34399756877997,23.321076472047267,30.470176736020704,22.949797032526472,59,0
27.77354579378964,35.4894900595087,-37.20838706282041,36.62323513384365,1248.0428627733602,66.54330868803183,143.01835039178133,-160.45301996860434,105.96149239549692,195.60881728378737,198.05854019548292,69.08939240500722,60,0
25.426980635477918,22.264839018046004,43.955742158569876,-261.71184575672004,3115.1516642610036,42.43474954829567,36.05313757485865,-84.10302224760149,72.92520472209796,192.50271472677318,87.1308850959442,142.92868950779499,61,0
36.57475018303859,54.99170971298276,147.36834310574642,116.06834453898688,21.84378012733257,151.83342837596123,-53.46703565437804,84.51774667666592,160.112756268968,77.66258453596376,29.22860346295741,189.08427833739248,62,1
27.135066533871786,33.797684924062054,163.81913922343034,-263.64185119601484,2996.334565343865,17.2703322641121,-23.613125314928368,189.75711800106325,110.6783034483833,63.040668949170865,48.73627857154797,171.938642131459,63,0
25.618690193747614,28.888035320982986,251.93650849137873,190.48133700986307,3241.593720492425,177.51218597716678,114.49154601391274,-103.08738061196775,35.48532641563878,47.83064380957755,177.35707944497085,100.12237221282942,64,0
30.853921663164968,59.22979782966066,-43.89432666262638,-274.17949001598333,3605.448975368276,35.0049445795507,-82.67301440127434,159.28419163572022,179.79494714869972,143.68623507453157,57.04376179288393,71.40262080555516,65,0
22.818484499495252,60.872555469292934,-123.95345398836298,-217.5615713937775,2507.527212921934,195.97473037030827,-66.21506624952241,95.60599486522727,138.04526839294613,155.95250091702675,104.06757282886448,75.82154765727749,66,0
36.043939615080795,65.12929353545996,83.79856007390515,-134.9354456860389,1333.8213130889649,197.69360961741486,-135.68626549685973,193.38014655181286,26.62618133843265,95.67241588998026,140.14535347966324,152.05250442066904,67,0
21.491012873595416,50.21461378031549,-50.563260432281794,80.01887535648001,1708.9389301954827,79.67740824823035,-40.37903879479896,-162.56580730330637,21.63021302784745,63.705694372754344,193.85619867306622,164.7974445264221,68,0
39.73773873201034,73.6432763122332,56.75907236938673,285.8154597787835,3878.944329149717,197.5642145264526,-165.39394710020562,-42.10170072278507,35.789883243784175,100.77028089464169,22.536649788023315,85.78457198271069,69,0
35.44489538593315,76.18056520389368,-48.008520926429895,-229.30628842803935,3524.747305743409,173.81370345614528,-71.58622360435541,-8.75399906619981,167.95197051881678,112.9446833789924,107.76487339965762,132.11471892365478,70,1
23.974313630683447,68.44225638754936,-208.20252799309532,-214.37539847164896,1854.103636397768,16.48605538933312,-50.608247620857185,68.83305009783129,106.63538445924951,117.81269706668454,199.28573126062008,154.21070862494653,71,0
20.110442342472048,58.13560892049124,-18.34394900462496,-78.6777619794118,3772.2520284436896,189.46571272572362,-97.80834703034715,61.58881451005158,80.35421515502671,99.80614172738505,41.909964162664934,172.2269542232624,72,0
36.30922856909668,38.22325721547132,114.5506931646197,201.73148265319213,3291.819501625836,8.502877180918844,-159.45675234600475,162.53813788569227,64.87281422767605,20.672074712793737,42.269054646479425,135.36564449266046,73,0
34.13714687695234,78.97669529721327,179.5702846005899,-19.661428349511482,3604.359446639179,36.38285874782143,8.666897024622017,135.46924903533272,111.23443712688508,104.92000114917994,35.66761681745529,175.57334070145524,74,1
34.58014336081975,36.4481700315163,-4.004233922071876,-107.03363984650701,2731.908938303684,116.91910816933486,146.03246790218833,-177.85093243352816,34.94724046728834,82.50894005831088,111.41192671064272,70.67892166762348,75,0
35.42540693371892,32.15941531942586,-200.85726587375945,36.72229932531678,3430.61617384798,16.14743568000272,-65.74210167981184,-5.383950796045156,131.09248280556474,120.18115955809579,82.71401554410062,145.78019376187353,76,0
21.480893034681806,46.52924682719497,-51.18737421034106,-143.68608153255,3567.064565337303,32.345551397873784,-105.27937143194453,-37.17550791236016,88.49492988402416,32.488145326067055,148.92573014834892,92.37015989761416,77,0
27.169314570885454,23.410434242743307,171.77635730501896,-59.30405565148743,368.0663381626856,190.69835742244774,-85.98471292379864,198.8578346101499,174.5192059049895,178.25406692992044,122.83339947602062,187.1547015089106,78,1
22.317381190502594,78.70966788030745,-52.2844376297563,-100.43691046077487,3860.8679066426344,198.93757697752162,144.75487252169472,-29.09672230220349,155.7968337555756,177.57938271947518,124.55119929646237,59.37978511036485,79,1
37.26206851751187,55.30601338498549,117.91847616253341,182.48461344878757,1334.4523950562532,159.62730835605944,11.123035843119055,73.04765600107453,23.305911603324137,121.5407779031181,111.99063295850948,161.7249195432484,80,0
32.46596253655116,53.41712549985051,4.328209006853854,254.55343586280048,1759.5980383334218,103.04187829294055,-147.6838594916901,-86.22822674644377,49.96965140829723,152.68154079062188,198.5716827882052,187.6983064081468,81,0
26.617960497052984,59.34777679398319,-155.26612493436198,155.74331529414712,3167.615036771261,180.06018713833504,83.68865962218501,45.85158236695074,105.32621251116964,98.82267331062098,117.02882703095504,142.83960437690385,82,0
21.27116700572047,49.8214188666324,177.6903048138446,-36.549854382009926,2659.5852222899907,22.37975417671374,-138.2524267066202,-117.34676455262667,138.56244772876641,126.25397197259116,33.02534486071572,162.02207803942986,83,0
26.219646434313244,21.923811025672496,-249.47192755758778,2.600986497998292,3572.239649744229,188.5783738490018,-175.90223882310534,41.44266225984475,148.72267092728998,131.18135255683507,77.99503485990698,179.50827765173673,84,0
26.503666440534943,56.738677330423805,14.93416965309035,-224.9557836423386,1602.2950031070886,70.31058549108644,-97.72604940083309,147.27609543519242,166.92378733433384,83.69994513643985,160.52193034098858,75.7152462563795,85,0
34.59212356676128,62.97043261738584,-174.66537945395703,148.1188266807227,1493.1526547046344,172.2978782466389,-132.76392819329365,-192.30488342164514,28.859350638815407,192.95699119366378,133.12193536727167,42.41335603611368,86,0
32.75114942710427,45.00494363744319,-259.7606228751746,57.88540763702645,126.7553981652787,133.6746811970782,41.998989749867235,1.8345638157383917,23.32697600238076,128.4686653189159,143.11059392834093,188.5701267317631,87,0
37.744254851526534,65.43773432427157,1.76036224994931,241.4639976824618,1850.9015066786324,192.0548608111444,-6.173437063983243,192.94824974255914,128.09103199503164,198.2956729194578,185.92512129951683,26.75074880076495,88,1
29.444298503238986,33.62007796030524,-0.2627064390458713,-179.63331385490807,2896.283081316435,172.93558955916365,89.62582019714688,-136.29499102067197,150.28885049500184,97.82673826484594,99.88045180306275,107.22970564915335,89,1
22.391884918766035,33.27659546397104,124.14054100543251,155.83567315956725,1204.7148705048642,177.57956271018122,4.628420104098353,-126.63506878044464,161.6053020394055,25.817738165752104,23.513969074641285,78.04359263545834,90,1
34.2648957444599,29.68501926125444,146.85041583114293,110.80299703151383,1850.9060546953658,126.3508712240061,-32.39762591624492,-11.670511559382788,48.02880522296605,74.43865694710658,198.21620063186708,119.82684640692953,91,0
35.21570097233795,42.31968558734971,136.67489321573805,-140.4926797141487,877.5910739411121,166.63170619525516,10.487476175097214,148.39727213076372,194.37248309034126,137.14179179702995,101.82399765818403,198.07729792296612,92,1
31.225543951389923,70.820722123345,-54.26476024994699,100.42718372449508,3091.151223485843,151.4262301522677,-26.20555476488886,25.10384377484573,61.29723587503427,183.86182961346753,37.570092500736806,28.23112816723547,93,0
35.41934359909122,69.67472372894386,79.01387233593755,254.6240283459897,242.0462453645884,32.32462618077745,-185.1652424343842,3.4834578282336395,65.05946839114947,130.72956395578626,118.74513865861996,158.53084106172565,94,0
29.875911927287817,42.96945247781023,46.16714558637619,251.0615926002713,2821.532220001993,129.7193782706486,72.27964519849598,-165.29717635815155,47.77202710412989,104.91745977100196,126.23657161717958,24.421850525775213,95,0
30.45465658763988,55.3471241588142,-47.062946329848245,131.77594470968478,1515.760046979934,29.635109304031726,184.85213048578214,184.7944058298724,27.78453975010197,34.533747019376506,121.5800150263371,67.02316168200917,96,0
28.550820367170992,63.24897898849494,58.32761651159592,-271.15613247956395,166.38427754848317,173.89122437710597,-31.186577185581456,-61.153627408120315,165.7503424646985,46.056150483874795,193.68522758451095,146.99932921818723,97,1
20.508382534881903,34.472406477681375,268.34872602375754,223.35860239209694,3413.8783491671434,13.189959867993695,-30.506806492781323,-99.27713914097494,21.01583664535655,29.624488337363925,77.53437789098342,69.46903234641755,98,0
22.157828539866088,30.088465153684822,-184.2637537911736,94.66716420272394,1950.8874527246608,197.40933403865506,-181.69244854510137,-35.30242210277933,103.48037514961936,148.01283118056875,26.212362787013937,129.9332589269206,99,0
20.628583713734685,78.32575959273866,243.46325747131584,-113.73944809035933,2397.275878464516,80.1253332275423,156.15163387469931,-34.32713531767209,36.554093092223184,169.59645186857537,185.5554028221567,194.0250272969933,100,1
32.72820822527561,57.05343879257711,-267.926691610081,-187.6497829765804,2928.1227660978275,34.12587074028713,171.64855498517193,-16.586756508776205,28.063162486199822,49.59901125529913,54.4229424172738,177.45202707355674,101,0
26.287119621526536,78.88494331001984,-114.96647225900361,-230.27768220160974,2620.297732004755,187.1349967322446,125.25564720565728,75.41528075166605,188.23824714839043,78.54182212763115,154.90088845824317,170.53926646831908,102,1
30.171413823294056,40.26535922793374,-127.11285083308306,-269.8578604453434,2923.4274832584465,9.085197245969589,-157.46181138325733,147.17862744578605,168.57196915211927,106.23937823803462,56.72174297577121,54.83748750691586,103,0
38.15132947852186,62.18190199844789,75.81906472854342,152.4619487704539,3049.126738311431,94.02112690179669,160.08947246157567,-177.0748479492575,91.0777266818341,45.70157702392014,169.215580732525,68.92084642571768,104,0
24.9858445829775,33.35621819247426,-221.2650289336258,-158.4942006340348,2356.6061222584435,154.04542558490053,-190.41773464198366,-3.6925741333178905,102.54687124405733,94.91443409793384,183.1488572343613,161.7649106410394,105,0
28.207658460712594,35.672010276434776,229.4085671038522,-285.448238374047,1462.551323631027,63.3500950863402,-22.170270705476497,-34.4087500695712,176.26026062552572,194.0297794673787,38.964206817853,151.48910824552124,106,0
35.11102277086097,50.714127276177436,197.13084507902477,-61.63760889480642,972.5685988653705,105.76693398056022,0.2494616405578256,-195.64795487247068,163.43064560069118,149.44667201186175,46.50941820188195,72.43945815911292,107,0
24.57596330983245,39.17708753048427,91.23949181116666,-10.435751644596621,3611.612946611149,140.0826032627604,133.60084041053557,126.59578036100083,144.49070074321583,50.047722316950214,186.5519757880066,97.20471567451473,108,0
21.53959819657586,30.057293830435068,-24.951700924681347,-198.46186145992385,3879.699378552881,190.39528420026417,100.34368538158839,-158.27471955171063,116.58176839321852,37.7866221645199,158.72679274669522,136.73640293111794,109,0
25.79502905827536,35.77284211935956,259.773625285247,-273.5709983024701,1430.6510203928356,20.54052785420599,118.8387585999543,-154.10079619719804,129.40803872112156,100.12715955803526,27.001437005367556,114.59526692218738,110,0
23.22442574508009,22.14490366795188,198.44793283233355,-186.52471014115866,449.2429162892009,31.44534074298395,147.16037982294984,-180.68063277931867,90.80450359302058,197.83120294470226,52.795908770784,102.09948273942028,111,0
38.59395304685146,62.265417288649196,-0.4109111512530603,107.46165710194464,890.1493084657251,101.77417903881339,-9.571631802909707,-119.83134647420646,115.05746439248054,162.79086303806338,94.17371893521583,38.02019636870135,112,0
36.16240759128834,49.5269994251517,121.12401267258673,-250.65379364927617,2682.6693839487584,83.69499223000938,112.10094140686857,-129.27348737820068,117.14560321300094,72.76221418306028,175.55570397995098,98.29280667758343,113,1
32.66807513020847,25.65458398427154,40.157971307810726,33.02221833419628,691.733479833323,82.15923213673328,-172.78676223782443,-60.85366556460207,175.67113056728482,24.73052752702997,47.19036222964147,198.5894305548971,114,0
37.429211803754356,30.301639587709474,52.7653430329587,-212.15280725510002,3120.4890922439527,59.392300587230636,-22.181430899784488,63.7081577004119,59.35773057205331,94.03200571206965,150.34522598556674,81.54865218960862,115,0
36.07344153798229,26.15207228675864,-101.41435833751723,-182.5864958517484,3692.120959498854,112.13695970179123,-187.94693005214356,-178.2823089486084,64.39189381661726,48.89671557265167,35.06858054844379,144.9194232881282,116,0
23.731401177720716,56.75556849655259,-22.74923722506196,-64.15327003998078,3854.6060603153887,176.65766723314326,166.12602612743763,144.1103040699146,57.96876243647251,52.45055502389344,104.09041486326413,111.04481041515484,117,0
37.85117996979956,25.65262181674963,-253.12714152615348,-239.5047983677612,37.30202389956272,32.184868107572775,183.36551278116832,-69.36855385737766,124.25019934450026,49.21366877126692,151.21893119028474,163.0500823152695,118,0
30.786844838313016,65.25693998211297,-85.59078500124451,-196.07789833067227,3832.6166598176665,43.05726589915153,-166.4243758847349,42.64293242877005,145.1283887623345,149.5293787145787,31.64841710746248,154.68949649532755,119,0
36.14880310328125,21.23065515922347,117.49710921729115,-90.62855312918751,2960.777676518471,134.16469955991715,13.050657763104198,-195.19795511569828,62.930455559116616,26.45145419768296,56.76296914353233,189.99284179057815,120,0
37.92182599846986,34.96254727975352,271.9296183037118,-102.19859670097989,336.20092905520903,11.239530857460833,-69.94415746525235,-53.676833972653185,141.85307563266258,121.65191606217876,162.5256341781987,137.132872993558,121,0
26.360069499437277,73.44000055351444,277.8384676578122,149.56289140543913,1660.9618751149058,134.7528399126013,-62.98628613484877,-199.17963523785266,133.05640254134244,155.45375908285692,49.43333986315328,190.5979903866799,122,1
22.201038490553536,63.11187908733476,33.433721474935,-255.1306169241454,2800.181898318036,62.89123017266747,-19.719975449806128,-133.81669056911335,77.79407070143307,48.15364297105852,140.15643055964475,27.47906635462311,123,0
24.558703250838832,24.37809997554126,63.97335108574924,216.27044139980603,3826.7419706441974,71.57078628000299,-149.9736138981797,-20.859827811472627,61.367391773657076,180.7275820991154,135.5936036848035,93.2260387845358,124,0
28.542155772525128,69.26756626911079,-188.5672886994195,189.7393024436729,656.5655744455703,81.10987476458004,-127.69192048643494,14.034968779899913,178.72507159954844,34.064197383251695,113.67087403211687,141.54456731385434,125,0
36.36029531844986,49.58210729241229,117.18486485611845,159.59498381516306,510.93312770781597,69.91751229834297,30.94746405117789,-138.82856011146174,122.54039653538207,142.88708123349875,56.30789722843685,106.45347314471051,126,0
37.21461166512687,70.80698163012975,-257.60472439536824,-114.37658252212051,1889.3882130475142,168.24192425590644,-192.4976362250047,98.08651104626097,146.70185814767962,50.953602974556105,95.04923013913377,187.79155851360306,127,1
20.139042610623815,56.04438646702361,-129.18858852033327,193.7290713244725,3872.395574953957,189.2136914800618,39.920408805680296,-124.39853379175818,186.56098763089292,165.0857221279313,131.91826054007424,45.29084052467959,128,1
30.214946051551316,60.90998192197152,101.01800837126535,-190.31875182643154,3885.516861032042,109.60229506323769,-72.43312488533226,-153.66196313717708,56.97155902263534,122.8516044943164,178.71036927048502,106.4382259848737,129,0
28.348220062975578,79.61009362374249,-113.81392107390641,-225.35447648698306,911.6589642116372,116.37569976698788,132.88256592160064,-66.63019489553025,83.09976856242957,126.0570515436768,163.61392627097928,174.11177449645155,130,1
24.442156209414605,33.94013275544109,-270.0918755313274,-273.02619990630757,1277.3885918858293,14.096621602687032,40.00260309147353,20.571465464381276,98.20100994538649,82.2840531582049,129.32203784110138,156.3408475538164,131,0
22.397307346673657,57.4367344856833,199.12224561057826,263.58621780334556,3632.127942578618,142.63838567220012,83.23648028486878,195.56072656789928,61.92101192893222,70.98729187292429,61.12477204465328,162.41780201060692,132,0
26.75230342807256,47.6192834034439,-113.80199571926218,-115.19346137683578,2939.365963408257,116.8197745928168,-154.2299275048219,-32.513708145939916,171.27569715535373,103.39779252177223,59.005885376928006,103.23588597877173,133,0
38.858194078250385,22.367117175361486,-262.13686508479293,250.57072810674356,3889.265714630473,10.078904761520068,-93.65505412732458,-29.60143310315567,35.01255963671491,156.3884790169184,166.49970734210302,80.91709716085217,134,0
